# Hurst index, argmin set length, argmin set center, hurst range
7.023414018523247426e-01,1.701721814323249315e+00,-1.299451331374205543e+00,5.342702186653303098e-02
8.507049284673217082e-01,2.759267092917594866e+00,4.021316151298028885e-01,1.975520296380373075e-03
2.487022259961153559e-01,2.214349030892451609e+00,8.090797519603203369e-01,3.108325639929991890e-01
6.137094052206120143e-01,2.421177012810119766e+00,-1.121991846705279849e+00,3.060609444283595160e-01
3.642980153706001367e-01,2.333121705238203614e+00,-1.298135165557680493e+00,1.993592522544700429e-01
4.374783804779762697e-01,2.525272387187049716e+00,-1.759022549686912740e-01,2.978498777138266496e-01
3.790769274189269011e-01,2.467258645623914504e+00,3.133440092263812815e-01,2.042694005406841540e-01
5.942635751764490104e-01,9.230931828985617926e-01,-1.035380821087806380e+00,1.852250638082999501e-01
1.574560850814762936e-01,1.442703727130665303e+00,-6.815469685953152723e-01,7.779592784905364766e-01
4.901097229505959052e-01,2.981647569588619540e+00,2.555842938983530210e-01,4.113584153008584265e-01
3.136528479160246019e-01,6.397328963981494532e-01,1.542031363559446477e+00,4.262101364902459721e-04
7.576045777232650602e-01,2.308923105434565137e+00,4.087482287138393122e-01,1.484771399288988825e-01
8.292642420941276349e-01,2.097798928093749904e+00,2.279345611786797177e-01,1.008715884563705645e-01
3.329369738300982928e-01,6.943611572604249105e-01,-1.530662597784774093e+00,1.037765934718056782e-01
8.519988964474386473e-01,1.535328743051314060e-01,-6.641159032680199470e-02,5.009086748712365811e-03
1.505470823719003426e-01,2.507673841292489492e+00,-1.162389695624563846e-01,4.836224791274810753e-01
9.600109904505375880e-02,8.499293917832928535e-01,1.590425747660877409e-01,7.686693280794482108e-01
4.984964037816290161e-01,2.195769883456243132e+00,-1.366914007953352606e-01,3.315640929080710397e-01
3.357467920887634016e-01,1.237395707877702478e+00,-4.298412672521241262e-01,1.831534746935082336e-01
3.817318348343055057e-01,2.680351687643436343e+00,1.373283845706950945e+00,8.138533492653143853e-02
1.215507737205128724e-01,1.186533442153211659e+00,-5.353803883302621358e-02,6.493741597288658074e-01
1.958229237474319873e-01,5.365072201208047620e-01,3.332512477962400466e-01,5.848089951647765794e-01
3.505703709287527614e-01,2.595929066255473927e+00,1.524977755489536069e-01,3.699173007938241220e-01
1.050489742343757860e-01,8.171710184660403442e-01,-1.482574153000987049e+00,7.676888682073901293e-01
3.092590056024722700e-01,7.227844159026131088e-01,4.399837020607821891e-02,2.593627583744299581e-01
2.264098640600309409e-01,2.887909147319387415e+00,1.139359052228827274e+00,9.759894983708550242e-02
2.709156659217236696e-01,1.077930237747048325e+00,9.377116800988666290e-01,3.514676003599209730e-01
9.322747005114030427e-01,2.968031661147584543e+00,-1.099591081859134789e+00,2.577140229118035641e-03
7.626786890102040806e-01,2.896646325853649007e-01,6.937169017242061919e-03,1.390521080112984142e-01
1.866863839862808461e-01,2.312548708715651102e+00,-3.897456018918292742e-01,4.483905609130989789e-01
6.592177249291015784e-01,1.926408951961834815e+00,-1.404708719301174247e-01,1.467022908724202601e-02
1.860873092717534316e-01,3.114319429145286477e+00,-3.015719047228184735e-01,1.426405484450810057e-02
3.918322968255147365e-01,6.054425932825104884e-01,-8.184490989253946358e-01,4.024856309926850284e-01
5.178430342148709897e-01,2.333886517614017109e+00,7.779569482646406797e-01,2.121000859701749341e-01
8.796335581991274744e-01,9.870726439704169408e-01,5.464119587291702551e-01,3.872590475522363906e-02
6.593592734493126661e-01,2.307617322916742264e+00,1.360412164329211970e+00,2.678640745590809003e-01
7.669839164468955639e-01,3.055931019356857625e+00,8.730973617821082833e-01,1.665596661517622090e-01
9.118747646834403087e-01,1.834167352338043067e-01,2.863493152638105776e-01,2.546478274484320625e-02
1.480619173213129358e-01,3.489349506106946830e-01,-9.942282425392968692e-01,6.635685578531784756e-01
5.857358738099130990e-01,2.223528991762239393e+00,1.200551075891676867e+00,1.724384120962461076e-01
2.771794208929124759e-01,2.004916117485124438e+00,2.180453622158078364e-01,6.267585298724647203e-01
6.218345671367528915e-01,2.950330349208061254e+00,-4.119300183607912391e-01,3.187631429675745753e-01
6.556352761802038964e-01,2.291560709788965422e+00,-8.462031614272766955e-01,4.251100363925319758e-02
5.723476907297665450e-01,5.401390030839521295e-01,1.319724507503407862e+00,1.374554147028913542e-01
5.214269645415148258e-01,2.296883053109319839e+00,7.747695514983479192e-01,2.081248532934649731e-01
6.404536580173699756e-01,7.964362319341771190e-01,-1.236283750651915314e+00,2.590228694994478609e-03
9.341574283549283209e-01,1.690530807874720765e+00,2.441881220403322450e-01,6.383784932085245778e-03
6.325349708012160121e-01,1.402051851851728870e-01,-6.733518522426296116e-01,1.453055331461579058e-01
1.938758596168763670e-01,1.108544610081558801e-01,3.081030431531635028e-01,4.761098815916869897e-02
7.469223600111165595e-01,1.209528015672067358e+00,1.223257876657357857e+00,2.232431916896815416e-02
8.386804033969674776e-01,1.880503396233436320e+00,1.354520712637885538e+00,3.829056677689179899e-02
8.351733540420595847e-02,1.580420628803496541e+00,-7.071319547268981598e-01,4.726567015587744280e-01
1.096832228652256797e-01,2.536648707239985701e-01,-1.021615704847108619e-01,2.301851366460623272e-01
6.304907407845659062e-01,1.874044520314415374e+00,5.808523461148301648e-01,8.880312913239540862e-02
5.043600918598784011e-01,3.288272113280308329e-01,-7.652589655531901736e-01,3.471778902249594845e-01
4.274471948526342158e-01,1.907701923441860181e+00,-1.186099558453197478e+00,1.245962647905603515e-01
2.812722490480883408e-01,2.005506191033409324e-01,-7.406446125193908436e-01,8.361922041661540295e-02
8.395792840403606405e-01,7.794066003833990397e-01,8.340604265870454892e-02,1.976915573366566647e-02
3.793186830282307964e-01,3.211059111260724519e-01,-5.952061931928511740e-01,5.386090053775594022e-02
5.511676899836059906e-01,7.593030919946217594e-01,1.258296834776600814e+00,3.737205967145765806e-01
4.447887832127029317e-01,1.533688613733250161e+00,-1.839904809326896595e-01,3.597583237952755586e-01
4.810909899294447678e-01,1.588589133526057129e-01,-4.522452952731127462e-01,3.528572158938594328e-01
5.958010431057922940e-01,1.837088260333068046e+00,-7.140620988509538414e-03,1.096127820464132263e-02
3.765186565470374780e-01,2.694532709967479178e+00,1.045597618625959679e-01,4.460236108286275147e-03
3.207669301058720390e-01,1.930133545522247918e+00,1.400898559463792603e+00,2.220451978800383475e-01
3.591298396961646322e-01,2.083621292293819316e+00,-9.358992626266631198e-01,3.903181062334821760e-01
7.104265605688097063e-01,6.349482119753369069e-01,-1.200576304357903190e+00,2.860060138517916961e-03
1.972043589251170626e-01,2.497022294029282108e+00,-1.324351053670477896e+00,7.460009233184643485e-01
1.856175197662714993e-01,2.577668404096092214e+00,1.468971804301362427e+00,2.032884778143305704e-01
8.223215546053084246e-01,8.332753730114417223e-01,-1.154609987018131445e-01,2.229946547101724352e-02
2.361115437408721207e-01,1.367976561210741071e+00,-1.308201707880846110e+00,1.767564726990473178e-01
8.371352303008667839e-01,1.493479872288545174e+00,-1.410206426212167852e+00,8.833955289453454540e-02
2.148865220565530643e-01,7.861786674032640310e-01,2.113328446294974183e-01,3.052274062998837079e-01
8.036453321405765404e-01,2.291727719626521331e+00,-7.136261789522089227e-01,9.011269891252104980e-02
4.435383989323514187e-01,1.759704413115373844e-01,-5.593069253992191125e-01,3.512379015125923210e-01
7.756464046388201750e-01,2.678659538504436721e+00,5.691293206627960899e-01,7.396672575291329821e-02
5.420807099322324518e-01,1.148201090599428653e+00,-1.450255103126609768e+00,1.905396240689375409e-01
5.614391036326602524e-01,2.776812478718986288e+00,-1.383986173477537607e+00,2.411251515150557578e-01
1.290524238625135878e-01,1.196586492805637114e+00,1.398717321548645920e+00,5.778414340331390342e-01
6.281184887769266645e-01,4.071294860579468544e-01,6.067963312118137553e-01,1.148194951107560646e-01
7.486645716761198832e-01,3.042084546631247832e+00,-8.075653868266563506e-01,1.550867138367147957e-01
8.979827961171698014e-01,1.526431289669292202e+00,8.338348926574257192e-01,4.350977131798827724e-02
1.493349658202656194e-01,1.314446593851623657e+00,-1.163021861525604939e+00,7.302061781372174432e-01
9.378684836595677643e-01,5.441198896761059167e-01,3.921370043644845094e-01,9.866161330875033997e-03
2.921017751964850029e-01,1.569075089700977532e+00,1.458698348504529507e+00,4.496300494450986007e-01
4.373677523749158746e-01,2.895072551383934822e+00,-8.205637850360476548e-01,1.332958500535067481e-01
8.858399574303741364e-01,2.912312278993907544e+00,8.664868547165847090e-01,6.058571992803762907e-02
7.054459839668694165e-01,1.150601839642769519e+00,-5.741903253267868212e-01,2.406862524907082967e-01
6.698076639726258108e-01,8.890247137246116704e-01,-3.619707354764611917e-02,2.719139654211004675e-01
5.315175463563674013e-02,5.570766467321730531e-01,-5.291910745760413093e-01,1.750344282755776915e-01
5.352687027740385961e-01,1.908695655264263991e+00,-8.637602461661906261e-01,7.445405558914874877e-02
8.314138159685420526e-02,2.356973286588385896e+00,-1.691996799206541002e-01,8.359062161059120921e-01
7.156147760959556958e-01,1.504596350598707222e+00,-6.511297941476359430e-01,5.818903854615875559e-02
2.672537460520926778e-01,4.883053573377997836e-01,1.483120420346452750e+00,6.525216388281545044e-01
9.028180194724620689e-02,2.789796896774119350e+00,-4.838964662865372635e-01,7.224936356336817411e-01
2.548846950490654684e-01,6.519063632486017390e-01,-1.323735464271464268e+00,2.408180929793228287e-01
3.063538150670944704e-01,2.865600181861737816e+00,1.222447083391718703e+00,3.940172155622915229e-01
5.592495629844648208e-01,2.779914972028936226e-01,-1.145208255305020684e+00,2.157337862452246569e-01
7.156146457117460447e-01,1.363405861794228624e+00,1.466774367406499691e+00,2.243104989992035225e-01
5.470863905862370924e-01,2.137645544279249687e+00,-1.496758448506833039e+00,2.393230824793425304e-01
9.057982666909556446e-01,1.858378694290860000e+00,-9.807341954903716630e-01,4.291650658813594976e-02
6.595161219242746675e-01,1.372773749614289995e+00,-1.049891674305792888e-01,1.944774464889564847e-01
8.205955675834578633e-01,3.100495651326335977e+00,-4.156750327502465314e-01,9.411229620599337320e-02
7.177922114198251324e-02,2.392094407734862038e+00,-1.298430194301090079e+00,7.393206395125261343e-01
7.968577391110831520e-01,2.985203027743404736e+00,-7.891848519285986630e-01,5.985389030468779570e-02
6.902604755498527034e-01,9.674911471456464351e-01,-1.030932225056857998e+00,2.395511634277602830e-02
6.291058107640944419e-01,1.889285431953831473e+00,6.730778217635764449e-01,1.992869551248988014e-01
5.372013540528206565e-01,1.514422217867476883e+00,9.671198206001452302e-02,3.374814843010407461e-01
9.178097211786622189e-01,7.942452635338459466e-02,-9.849307123000857755e-01,1.312354190685749433e-02
7.305647814974235432e-01,3.127490884031870699e+00,-9.325106230271584806e-02,7.157095736294361021e-02
2.738892199170636643e-01,2.653780504459934964e+00,1.175716167002537338e+00,6.540035738368615847e-02
4.688058038394727900e-01,3.138143718922008496e-01,1.428952613563447605e+00,4.078707463461436200e-01
9.289896600661227133e-01,1.018297810521250568e+00,-1.144926472411751384e+00,1.635759131152147994e-02
8.892713900361096657e-01,1.217853549296398885e+00,7.472214996075272619e-01,1.521491090240278954e-02
4.104884878586545494e-01,2.113255998572689531e+00,-1.221660445054265187e+00,7.594228991465445944e-04
5.221934136236004997e-01,2.133132015746075805e+00,9.387759213688013915e-01,1.107494152445814839e-01
7.503428300644091609e-01,1.485637563614571555e+00,4.972687995263647132e-01,2.663714783853365908e-02
5.766284363719381689e-01,5.864558173030038901e-01,1.288858034738216141e+00,1.023221140988820332e-01
9.424176714326842896e-01,8.842932343698006736e-01,-3.786592493863213393e-01,2.594677462829264591e-03
7.688254013093368533e-01,2.754689497712236257e+00,3.177985222988533032e-02,3.731754114218044371e-02
3.631907819796788006e-01,2.271706674930940917e+00,2.023311482273990602e-01,3.077419843303887959e-01
6.719176197135262596e-02,2.381649560400345145e+00,-3.519059944918656591e-02,3.542416080982096482e-01
5.524272650802437568e-01,2.478431055712816633e+00,1.511071092850115205e+00,2.513220103255324744e-01
2.589477496096707632e-01,2.407652639580055265e+00,1.118408980706415257e+00,5.388630225044706012e-01
9.619899370406252703e-02,7.988943663217535907e-01,-1.285941259625453137e+00,6.998159998509867474e-01
4.443475014781927412e-01,2.054786651715462487e+00,5.720714197665035528e-01,3.758428202679123253e-01
6.142651831777695692e-01,1.274028126520678761e-01,-4.185181433072058255e-01,1.924634677794457849e-01
7.164174965696262776e-01,2.630197536571843742e+00,-1.218414820927544717e+00,2.004135344357764748e-01
8.439026572440956331e-01,1.002706416069225837e+00,7.538239598991439694e-01,6.956365457306168398e-02
3.801465355837854720e-01,2.683806126345506637e+00,-4.747910243634458904e-01,8.672973639613690278e-02
5.704347154257630725e-01,2.211189012737686088e+00,-6.156799849110232703e-01,1.629283111801959061e-01
6.499798763578334970e-01,2.764517002375840971e+00,8.379375851484072157e-03,1.087630650863143922e-01
6.480831939220603743e-01,1.262825172916677730e+00,1.519034962391812016e+00,6.971980014343737153e-03
8.212709764796075618e-01,2.596048482081445563e-01,6.186481277263846668e-01,3.857585635925375733e-02
5.433021814934783089e-01,1.241534555282832297e+00,-1.160112853145045753e+00,3.823518645010167694e-01
3.140445256820267872e-01,1.012009290576912690e+00,-8.362307153400223569e-01,1.787247858528623334e-02
6.047466435758446224e-01,2.857209457154648913e+00,-8.352341806984584505e-01,5.145681685995484589e-02
3.513087589296974289e-01,2.727894846686433006e+00,-1.502823852520851933e+00,2.869474225171094184e-01
2.709782368784272588e-01,3.002977297319677774e+00,5.191414473578168653e-01,4.548328573226494420e-01
5.781099943573808631e-01,2.197246622950546957e+00,-8.085712731323213553e-01,2.681025522147808537e-01
1.239343318427320317e-01,5.451794625312134102e-01,7.539659297074479127e-01,8.230794956364295700e-01
5.557688036470392889e-01,2.967988635074098713e+00,-1.276339768565339927e-01,3.708644127277797020e-01
2.110125792508353304e-01,1.361558985410331601e-01,6.404704479221532409e-01,2.714153913748572622e-01
5.196723650124459581e-01,1.233887802610091011e+00,6.768853189817420901e-01,1.795622125789799739e-01
8.984609204949272065e-01,1.864847758041083603e+00,-4.337887533315477606e-01,4.208153306009465577e-02
3.204536607858836650e-01,1.439129645511632916e+00,8.462990068373583696e-01,6.704743547351504906e-02
4.334538798594218534e-01,2.284720245630387225e+00,1.371665345987076456e+00,4.945227010558823633e-01
8.729589028806612472e-01,1.181361411541370199e+00,-1.484892834053958444e+00,2.486630264353828501e-02
2.262084644525351185e-01,1.063320400282119937e+00,1.134409834484268131e+00,1.306281594768447518e-01
5.657658532528809792e-01,1.096541877223389694e+00,-1.934837847682334688e-01,2.254135566032112736e-01
6.514218524106194508e-01,2.922012299104578936e+00,-4.039709314534145612e-01,2.263348926021957475e-01
8.795194115336779639e-01,2.627922684095078676e-01,-1.974463857843332670e-01,6.285967706194239835e-02
5.021868936852517118e-01,1.007171353078021081e+00,-1.183020097590499198e-01,1.783001731588661487e-01
9.494889337134085894e-01,2.427985296811832505e+00,-2.545449863673805435e-01,6.266064912696656108e-05
4.616240053258207077e-01,4.556851610967600497e-01,3.953961268055551370e-01,3.139754211108607418e-01
1.011840901492605388e-01,1.105471249257529376e+00,-1.524415091298704228e+00,6.828894820905320184e-01
7.306529785896039852e-01,3.021268343823212410e-01,-1.144097733053748289e+00,1.625429933313465858e-01
9.106115325996996246e-01,1.050453665551590809e+00,1.467999659531212142e+00,3.532777999012470804e-02
3.252918034916890688e-01,1.519559815316400275e+00,1.019299214444744806e+00,1.124905006729842727e-01
5.698093268868774652e-01,8.655581951860584766e-01,-1.231293904248995652e+00,2.650379251349267440e-01
